ClaimID,ClaimantLocation,EventLocation,EventDate,ClaimantLatitude,ClaimantLongitude,EventLatitude,EventLongitude
"A2.1-0000000630","м. Бориспіль, Київська область #2","вул. Полтавська, 694, м. Охтирка, Сумська область","21.08.2022","50.3401779","30.8915573","50.3161688","34.8835152"
"A3.1-0000000631","вул. Шевченка, 931, м. Костопіль, Рівненська область","вул. Пушкіна, 734, м. Коростень, Житомирська область","22.03.2024-29.03.2024","50.8735191","26.4544323","51.3202497","28.7977319"
"A2.2-0000000632","вул. Діагональ, 316, м. Будапешт, Угорщина","Черкаська область #7","21.08.2024","47.5077473","19.0246320","48.7789954","30.2608920"
"A3.1-0000000633","вул. Морська, 918, м. Новоград-Волинський, Житомирська область","вул. Пушкіна, 213, м. Черкаси, Черкаська область","03.02.2025","50.5966383","27.6013502","49.4432601","32.0420579"
"A2.2-0000000634","вул. Унтер-ден-Лінден, 7, м. Софія, Болгарія","вул. Садова, 180, м. Мукачево, Закарпатська область","02.05.2025","42.6762264","23.3185690","48.4460659","22.7281098"
"A2.1-0000000635","м. Умань, Черкаська область #1","вул. Центральна, 855, м. Запоріжжя, Запорізька область","01.12.2024","48.8092512","29.4081300","47.8745202","35.2741820"
"A3.1-0000000636","м. Суми, Сумська область #6","вул. Січових Стрільців, 670, м. Нова Каховка, Херсонська область","06.10.2023","50.8841077","34.7802288","46.7583404","33.3566678"
"A3.1-0000000637","Київська область #7","вул. Княгині Ольги, 994, м. Дрогобич, Львівська область","05.03.2024","50.4035457","30.1516813","49.3513996","23.5061662"
"A3.1-0000000638","м. Нова Каховка, Херсонська область #8","Тернопільська область #1","17.05.2025","46.7583404","33.3566678","49.5414438","25.5758991"
"A1.1-0000000639","вул. Пушкіна, 328, м. Чернігів, Чернігівська область","вул. Весняна, 168, м. Чернівці, Чернівецька область","04.03.2024","51.4970824","31.3062950","48.2927355","25.9035195"
"A3.1-0000000640","Вінницька область #2","вул. Ярослава Мудрого, 959, м. Шостка, Сумська область","27.03.2023","48.8708693","29.0252618","51.8643550","33.4728542"
"A2.1-0000000641","вул. Володимирська, 331, м. Херсон, Херсонська область","м. Ізмаїл, Одеська область #5","07.03.2024","46.6658351","32.5970254","45.3943968","28.7999714"
"A1.1-0000000642","вул. Хрещатик, 141, м. Рівне, Рівненська область","вул. Княгині Ольги, 422, м. Боярка, Київська область","23.01.2023","50.6159850","26.3129363","50.3356709","30.2847595"
"A1.1-0000000643","вул. Васильківська, 629, м. Біла Церква, Київська область","вул. Володимирська, 730, м. Шостка, Сумська область","15.10.2022","49.7991374","30.1148636","51.8643550","33.4728542"
"A3.1-0000000644","вул. Соборна, 492, м. Хмельницький, Хмельницька область","вул. Перемоги, 837, м. Бахмут, Донецька область","30.01.2025","49.4289618","26.9820393","48.5998693","37.9684173"
"A2.2-0000000645","вул. Гетьмана, 132, м. Тернопіль, Тернопільська область","м. Рівне, Рівненська область #4","15.11.2023","49.2726081","25.1321661","50.6159850","26.3129363"
"A2.1-0000000646","Житомирська область #6","вул. Бандери, 20, м. Миколаїв, Миколаївська область","26.07.2024-27.07.2024","50.7662349","29.2420904","47.8720491","30.5862046"
"A2.1-0000000647","м. Костопіль, Рівненська область #1","вул. Січових Стрільців, 931, м. Нова Каховка, Херсонська область","09.07.2022","50.8792198","26.4533981","46.7583404","33.3566678"
"A2.2-0000000648","м. Тернопіль, Тернопільська область","Хмельницька область #4","09.04.2023","49.6072645","25.4082094","48.8911412","26.8457258"
"A2.1-0000000649","вул. Доробок, 965, м. Рівне, Рівненська область","вул. Весняна, 165, м. Марганець, Дніпропетровська область","04.07.2023-13.07.2023","50.6159850","26.3129363","47.6563710","34.6419230"
"A1.1-0000000650","вул. Карл-Йоханс-Гате, 223, м. Варшава, Польща","м. Червоноград, Львівська область #2","28.02.2025","52.2319581","21.0067249","50.5796362","24.1774044"
"A1.1-0000000651","вул. Данила Галицького, 872, м. Кременчук, Полтавська область","м. Бахмут, Донецька область #6","10.03.2023","49.1260073","33.4463261","48.5953047","37.9979963"
"A3.1-0000000652","вул. Спортивна, 435, м. Ізюм, Харківська область","вул. Садова, 116, м. Бердянськ, Запорізька область","29.11.2023-01.12.2023","49.1741541","37.2947192","46.7499695","36.8158928"
"A3.1-0000000653","вул. Курортна, 296, м. Бахмут, Донецька область","вул. Лесі Українки, 336, м. Запоріжжя, Запорізька область","22.04.2024","48.5953047","37.9979963","47.8663021","35.0434842"
"A2.2-0000000654","м. Калуш, Івано-Франківська область #3","вул. Миру, 876, м. Чортків, Тернопільська область","16.07.2022","49.0271830","24.3613567","49.0165315","25.7928886"
"A3.1-0000000655","вул. Луганська, 504, м. Львів, Львівська область","вул. Полтавська, 536, м. Коростень, Житомирська область","17.08.2022","49.8066401","24.0611638","50.9539918","28.6405872"
"A1.1-0000000656","вул. Доробок, 948, м. Луцьк, Волинська область","м. Херсон, Херсонська область #2","07.04.2023","50.7558816","25.3469633","46.6658351","32.5970254"
"A2.2-0000000657","м. Вараш, Рівненська область #3","вул. Морська, 512, м. Новоград-Волинський, Житомирська область","30.05.2025","-33.4300450","-70.6166715","50.5966383","27.6013502"
"A2.2-0000000658","м. Вараш, Рівненська область #4","вул. Княгині Ольги, 524, м. Вараш, Рівненська область","12.09.2024","-33.4300450","-70.6166715","51.3481736","25.8500623"
"A1.1-0000000659","вул. Ярослава Мудрого, 966, м. Бердянськ, Запорізька область","вул. Доробок, 55, м. Кривий Ріг, Дніпропетровська область","10.12.2024-21.12.2024","46.7689353","36.7656094","48.0273124","33.5009995"
